NUM_PARTICIO;ID_EMPRESA;ANY_FACTURA;NUM_FACTURA;NUM_LINEA;NUM_CONCEPTE;BASE_CONCEPTE;TIP_TAXA_CONCEP;PREU_CONCEPTE;IMP_CONCEPTE;IVA_APLICAT_CONC;OBSER_CONCEPTE
1;AB;2022;15;7;CL2;19;M;0.6;11.4;0.0;Clavegueram tram 2
1;AB;2022;15;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2022;16;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2022;16;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2022;16;3;CA6;3;M;2.0;6.0;0.0;Canon tram 3
1;AB;2022;16;4;CA7;12;M;3.5;42.0;0.0;Canon tram 4
1;AB;2022;16;5;CA5;58.5;P;10.0;5.85;10.0;IVA canon
1;AB;2022;16;6;CL1;40;M;0.4;16.0;0.0;Clavegueram tram 1
1;AB;2022;16;7;CL2;25;M;0.6;15.0;0.0;Clavegueram tram 2
1;AB;2022;16;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2022;17;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2022;17;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2022;17;3;CA6;3;M;2.0;6.0;0.0;Canon tram 3
1;AB;2022;17;4;CA7;6;M;3.5;21.0;0.0;Canon tram 4
1;AB;2022;17;5;CA5;37.5;P;10.0;3.75;10.0;IVA canon
1;AB;2022;17;6;CL1;24;M;0.4;9.6;0.0;Clavegueram tram 1
1;AB;2022;17;7;CL2;9;M;0.6;5.4;0.0;Clavegueram tram 2
1;AB;2022;17;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2022;18;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2022;18;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2022;18;3;CA6;3;M;2.0;6.0;0.0;Canon tram 3
1;AB;2022;18;4;CA7;12;M;3.5;42.0;0.0;Canon tram 4
1;AB;2022;18;5;CA5;58.5;P;10.0;5.85;10.0;IVA canon
1;AB;2022;18;6;CL1;36;M;0.4;14.4;0.0;Clavegueram tram 1
1;AB;2022;18;7;CL2;21;M;0.6;12.6;0.0;Clavegueram tram 2
1;AB;2022;18;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2022;19;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2022;19;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2022;19;3;CA6;3;M;2.0;6.0;0.0;Canon tram 3
1;AB;2022;19;4;CA7;12;M;3.5;42.0;0.0;Canon tram 4
1;AB;2022;19;5;CA5;58.5;P;10.0;5.85;10.0;IVA canon
1;AB;2022;19;6;CL1;38;M;0.4;15.2;0.0;Clavegueram tram 1
1;AB;2022;19;7;CL2;23;M;0.6;13.8;0.0;Clavegueram tram 2
1;AB;2022;19;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2022;20;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2022;20;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2022;20;3;CA6;3;M;2.0;6.0;0.0;Canon tram 3
1;AB;2022;20;4;CA7;12;M;3.5;42.0;0.0;Canon tram 4
1;AB;2022;20;5;CA5;58.5;P;10.0;5.85;10.0;IVA canon
1;AB;2022;20;6;CL1;37;M;0.4;14.8;0.0;Clavegueram tram 1
1;AB;2022;20;7;CL2;22;M;0.6;13.2;0.0;Clavegueram tram 2
1;AB;2022;20;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2022;21;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2022;21;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2022;21;3;CA6;3;M;2.0;6.0;0.0;Canon tram 3
1;AB;2022;21;4;CA7;12;M;3.5;42.0;0.0;Canon tram 4
1;AB;2022;21;5;CA5;58.5;P;10.0;5.85;10.0;IVA canon
1;AB;2022;21;6;CL1;35;M;0.4;14.0;0.0;Clavegueram tram 1
1;AB;2022;21;7;CL2;20;M;0.6;12.0;0.0;Clavegueram tram 2
1;AB;2022;21;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2023;13;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2023;13;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2023;13;3;CA6;3;M;2.0;6.0;0.0;Canon tram 3
1;AB;2023;13;4;CA7;12;M;3.5;42.0;0.0;Canon tram 4
1;AB;2023;13;5;CA5;58.5;P;10.0;5.85;10.0;IVA canon
1;AB;2023;13;6;CL1;35;M;0.4;14.0;0.0;Clavegueram tram 1
1;AB;2023;13;7;CL2;20;M;0.6;12.0;0.0;Clavegueram tram 2
1;AB;2023;13;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2023;14;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2023;14;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2023;14;3;CA6;3;M;2.0;6.0;0.0;Canon tram 3
1;AB;2023;14;4;CA7;12;M;3.5;42.0;0.0;Canon tram 4
1;AB;2023;14;5;CA5;58.5;P;10.0;5.85;10.0;IVA canon
1;AB;2023;14;6;CL1;33;M;0.4;13.2;0.0;Clavegueram tram 1
1;AB;2023;14;7;CL2;18;M;0.6;10.8;0.0;Clavegueram tram 2
1;AB;2023;14;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2023;15;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2023;15;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2023;15;3;CA6;3;M;2.0;6.0;0.0;Canon tram 3
1;AB;2023;15;4;CA7;12;M;3.5;42.0;0.0;Canon tram 4
1;AB;2023;15;5;CA5;58.5;P;10.0;5.85;10.0;IVA canon
1;AB;2023;15;6;CL1;36;M;0.4;14.4;0.0;Clavegueram tram 1
1;AB;2023;15;7;CL2;21;M;0.6;12.6;0.0;Clavegueram tram 2
1;AB;2023;15;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2023;16;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2023;16;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2023;16;3;CA6;3;M;2.0;6.0;0.0;Canon tram 3
1;AB;2023;16;4;CA7;12;M;3.5;42.0;0.0;Canon tram 4
1;AB;2023;16;5;CA5;58.5;P;10.0;5.85;10.0;IVA canon
1;AB;2023;16;6;CL1;35;M;0.4;14.0;0.0;Clavegueram tram 1
1;AB;2023;16;7;CL2;20;M;0.6;12.0;0.0;Clavegueram tram 2
1;AB;2023;16;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2023;17;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2023;17;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2023;17;3;CA6;3;M;2.0;6.0;0.0;Canon tram 3
1;AB;2023;17;4;CA7;12;M;3.5;42.0;0.0;Canon tram 4
1;AB;2023;17;5;CA5;58.5;P;10.0;5.85;10.0;IVA canon
1;AB;2023;17;6;CL1;38;M;0.4;15.2;0.0;Clavegueram tram 1
1;AB;2023;17;7;CL2;23;M;0.6;13.8;0.0;Clavegueram tram 2
1;AB;2023;17;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2023;18;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2023;18;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2023;18;3;CA6;3;M;2.0;6.0;0.0;Canon tram 3
1;AB;2023;18;4;CA7;12;M;3.5;42.0;0.0;Canon tram 4
1;AB;2023;18;5;CA5;58.5;P;10.0;5.85;10.0;IVA canon
1;AB;2023;18;6;CL1;37;M;0.4;14.8;0.0;Clavegueram tram 1
1;AB;2023;18;7;CL2;22;M;0.6;13.2;0.0;Clavegueram tram 2
1;AB;2023;18;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2023;19;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2023;19;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2023;19;3;CA6;3;M;2.0;6.0;0.0;Canon tram 3
1;AB;2023;19;4;CA7;12;M;3.5;42.0;0.0;Canon tram 4
1;AB;2023;19;5;CA5;58.5;P;10.0;5.85;10.0;IVA canon
1;AB;2023;19;6;CL1;38;M;0.4;15.2;0.0;Clavegueram tram 1
1;AB;2023;19;7;CL2;23;M;0.6;13.8;0.0;Clavegueram tram 2
1;AB;2023;19;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2023;20;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2023;20;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2023;20;3;CA6;3;M;2.0;6.0;0.0;Canon tram 3
1;AB;2023;20;4;CA7;7;M;3.5;24.5;0.0;Canon tram 4
1;AB;2023;20;5;CA5;41.0;P;10.0;4.1;10.0;IVA canon
1;AB;2023;20;6;CL1;25;M;0.4;10.0;0.0;Clavegueram tram 1
1;AB;2023;20;7;CL2;10;M;0.6;6.0;0.0;Clavegueram tram 2
1;AB;2023;20;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2023;21;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2023;21;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2023;21;3;CA6;3;M;2.0;6.0;0.0;Canon tram 3
1;AB;2023;21;4;CA7;12;M;3.5;42.0;0.0;Canon tram 4
1;AB;2023;21;5;CA5;58.5;P;10.0;5.85;10.0;IVA canon
1;AB;2023;21;6;CL1;33;M;0.4;13.2;0.0;Clavegueram tram 1
1;AB;2023;21;7;CL2;18;M;0.6;10.8;0.0;Clavegueram tram 2
1;AB;2023;21;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2023;22;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2023;22;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2023;22;3;CA6;3;M;2.0;6.0;0.0;Canon tram 3
1;AB;2023;22;4;CA7;12;M;3.5;42.0;0.0;Canon tram 4
1;AB;2023;22;5;CA5;58.5;P;10.0;5.85;10.0;IVA canon
1;AB;2023;22;6;CL1;36;M;0.4;14.4;0.0;Clavegueram tram 1
1;AB;2023;22;7;CL2;21;M;0.6;12.6;0.0;Clavegueram tram 2
1;AB;2023;22;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2023;23;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2023;23;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2023;23;3;CA6;3;M;2.0;6.0;0.0;Canon tram 3
1;AB;2023;23;4;CA7;12;M;3.5;42.0;0.0;Canon tram 4
1;AB;2023;23;5;CA5;58.5;P;10.0;5.85;10.0;IVA canon
1;AB;2023;23;6;CL1;31;M;0.4;12.4;0.0;Clavegueram tram 1
1;AB;2023;23;7;CL2;16;M;0.6;9.6;0.0;Clavegueram tram 2
1;AB;2023;23;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2023;24;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2023;24;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2023;24;3;CA6;3;M;2.0;6.0;0.0;Canon tram 3
1;AB;2023;24;4;CA7;12;M;3.5;42.0;0.0;Canon tram 4
1;AB;2023;24;5;CA5;58.5;P;10.0;5.85;10.0;IVA canon
1;AB;2023;24;6;CL1;32;M;0.4;12.8;0.0;Clavegueram tram 1
1;AB;2023;24;7;CL2;17;M;0.6;10.2;0.0;Clavegueram tram 2
1;AB;2023;24;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;13;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2024;13;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2024;13;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2024;13;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2024;13;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2024;13;6;CL1;34;M;0.4;13.6;0.0;Clavegueram tram 1
1;AB;2024;13;7;CL2;19;M;0.6;11.4;0.0;Clavegueram tram 2
1;AB;2024;13;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;14;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2024;14;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2024;14;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2024;14;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2024;14;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2024;14;6;CL1;30;M;0.4;12.0;0.0;Clavegueram tram 1
1;AB;2024;14;7;CL2;15;M;0.6;9.0;0.0;Clavegueram tram 2
1;AB;2024;14;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;15;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2024;15;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2024;15;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2024;15;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2024;15;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2024;15;6;CL1;34;M;0.4;13.6;0.0;Clavegueram tram 1
1;AB;2024;15;7;CL2;19;M;0.6;11.4;0.0;Clavegueram tram 2
1;AB;2024;15;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;16;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2024;16;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2024;16;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2024;16;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2024;16;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2024;16;6;CL1;32;M;0.4;12.8;0.0;Clavegueram tram 1
1;AB;2024;16;7;CL2;17;M;0.6;10.2;0.0;Clavegueram tram 2
1;AB;2024;16;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;17;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2024;17;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2024;17;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2024;17;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2024;17;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2024;17;6;CL1;34;M;0.4;13.6;0.0;Clavegueram tram 1
1;AB;2024;17;7;CL2;19;M;0.6;11.4;0.0;Clavegueram tram 2
1;AB;2024;17;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;18;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2024;18;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2024;18;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2024;18;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2024;18;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2024;18;6;CL1;35;M;0.4;14.0;0.0;Clavegueram tram 1
1;AB;2024;18;7;CL2;20;M;0.6;12.0;0.0;Clavegueram tram 2
1;AB;2024;18;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;19;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2024;19;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2024;19;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2024;19;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2024;19;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2024;19;6;CL1;42;M;0.4;16.8;0.0;Clavegueram tram 1
1;AB;2024;19;7;CL2;27;M;0.6;16.2;0.0;Clavegueram tram 2
1;AB;2024;19;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;20;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2024;20;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2024;20;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2024;20;4;CA7;6;M;4.0;24.0;0.0;Canon tram 4
1;AB;2024;20;5;CA5;43.8;P;10.0;4.38;10.0;IVA canon
1;AB;2024;20;6;CL1;24;M;0.4;9.6;0.0;Clavegueram tram 1
1;AB;2024;20;7;CL2;9;M;0.6;5.4;0.0;Clavegueram tram 2
1;AB;2024;20;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;21;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2024;21;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2024;21;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2024;21;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2024;21;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2024;21;6;CL1;35;M;0.4;14.0;0.0;Clavegueram tram 1
1;AB;2024;21;7;CL2;20;M;0.6;12.0;0.0;Clavegueram tram 2
1;AB;2024;21;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;22;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2024;22;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2024;22;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2024;22;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2024;22;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2024;22;6;CL1;37;M;0.4;14.8;0.0;Clavegueram tram 1
1;AB;2024;22;7;CL2;22;M;0.6;13.2;0.0;Clavegueram tram 2
1;AB;2024;22;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;23;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2024;23;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2024;23;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2024;23;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2024;23;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2024;23;6;CL1;31;M;0.4;12.4;0.0;Clavegueram tram 1
1;AB;2024;23;7;CL2;16;M;0.6;9.6;0.0;Clavegueram tram 2
1;AB;2024;23;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;24;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2024;24;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2024;24;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2024;24;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2024;24;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2024;24;6;CL1;34;M;0.4;13.6;0.0;Clavegueram tram 1
1;AB;2024;24;7;CL2;19;M;0.6;11.4;0.0;Clavegueram tram 2
1;AB;2024;24;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;13;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;13;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;13;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2025;13;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2025;13;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2025;13;6;CL1;34;M;0.4;13.6;0.0;Clavegueram tram 1
1;AB;2025;13;7;CL2;19;M;0.6;11.4;0.0;Clavegueram tram 2
1;AB;2025;13;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;14;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;14;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;14;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2025;14;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2025;14;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2025;14;6;CL1;30;M;0.4;12.0;0.0;Clavegueram tram 1
1;AB;2025;14;7;CL2;15;M;0.6;9.0;0.0;Clavegueram tram 2
1;AB;2025;14;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;15;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;15;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;15;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2025;15;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2025;15;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2025;15;6;CL1;32;M;0.4;12.8;0.0;Clavegueram tram 1
1;AB;2025;15;7;CL2;17;M;0.6;10.2;0.0;Clavegueram tram 2
1;AB;2025;15;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;16;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;16;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;16;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2025;16;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2025;16;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2025;16;6;CL1;38;M;0.4;15.2;0.0;Clavegueram tram 1
1;AB;2025;16;7;CL2;23;M;0.6;13.8;0.0;Clavegueram tram 2
1;AB;2025;16;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;17;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;17;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;17;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2025;17;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2025;17;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2025;17;6;CL1;36;M;0.4;14.4;0.0;Clavegueram tram 1
1;AB;2025;17;7;CL2;21;M;0.6;12.6;0.0;Clavegueram tram 2
1;AB;2025;17;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;18;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;18;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;18;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2025;18;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2025;18;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2025;18;6;CL1;33;M;0.4;13.2;0.0;Clavegueram tram 1
1;AB;2025;18;7;CL2;18;M;0.6;10.8;0.0;Clavegueram tram 2
1;AB;2025;18;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;19;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;19;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;19;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2025;19;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2025;19;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2025;19;6;CL1;35;M;0.4;14.0;0.0;Clavegueram tram 1
1;AB;2025;19;7;CL2;20;M;0.6;12.0;0.0;Clavegueram tram 2
1;AB;2025;19;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;20;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;20;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;20;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2025;20;4;CA7;6;M;4.0;24.0;0.0;Canon tram 4
1;AB;2025;20;5;CA5;43.8;P;10.0;4.38;10.0;IVA canon
1;AB;2025;20;6;CL1;24;M;0.4;9.6;0.0;Clavegueram tram 1
1;AB;2025;20;7;CL2;9;M;0.6;5.4;0.0;Clavegueram tram 2
1;AB;2025;20;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;21;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;21;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;21;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2025;21;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2025;21;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2025;21;6;CL1;35;M;0.4;14.0;0.0;Clavegueram tram 1
1;AB;2025;21;7;CL2;20;M;0.6;12.0;0.0;Clavegueram tram 2
1;AB;2025;21;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;22;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;22;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;22;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2025;22;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2025;22;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2025;22;6;CL1;38;M;0.4;15.2;0.0;Clavegueram tram 1
1;AB;2025;22;7;CL2;23;M;0.6;13.8;0.0;Clavegueram tram 2
1;AB;2025;22;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;23;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;23;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;23;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2025;23;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2025;23;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2025;23;6;CL1;32;M;0.4;12.8;0.0;Clavegueram tram 1
1;AB;2025;23;7;CL2;17;M;0.6;10.2;0.0;Clavegueram tram 2
1;AB;2025;23;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;24;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;24;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;24;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2025;24;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2025;24;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2025;24;6;CL1;33;M;0.4;13.2;0.0;Clavegueram tram 1
1;AB;2025;24;7;CL2;18;M;0.6;10.8;0.0;Clavegueram tram 2
1;AB;2025;24;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;9;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;9;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
